customer_id,name,email,age,country,signup_date,is_active,credit_score
7167eaf4-f3fd-4bfe-8646-d8ac5478805b,Beth Stewart,coleerin@example.com,58,Brunei Darussalam,2024-11-13,False,405
702ef7a8-3425-4244-848a-7ba328c18119,Penny Bowman,katrinaanderson@example.net,73,United States Minor Outlying Islands,2020-01-26,False,780
f83064e1-48af-4f95-a363-b40bb3c860c4,Sandra Holmes,fred53@example.com,48,Yemen,2022-06-21,False,488
064b5b4d-fc81-49e3-acaa-be0d18fc155d,Stephanie Singleton,james84@example.org,79,Niue,2020-04-15,False,789
20269633-e04f-4c80-870f-553e6901e55b,Joseph Shaw,brittanycarpenter@example.org,25,Palestinian Territory,2024-08-10,True,710
c6516c0d-eb7d-4bb5-9fe5-c13544c21948,Stephanie Morgan,bryananthony@example.org,49,Yemen,2020-05-31,True,455
c6816ae0-082f-4661-ad50-e902f92a0011,Laura Curtis,bmontgomery@example.com,27,Tuvalu,2024-07-19,False,387
b02489ed-bcc5-4561-bab6-8880af00f493,Donna Frye,zsanchez@example.net,33,Iraq,2020-08-30,False,531
a2c3ba2f-4db3-4b7d-95e6-f019bf59725e,Benjamin Brown,dperry@example.org,67,Guam,2022-12-06,False,761
8d2d576a-4fc4-4353-b864-7be26b5a545f,Emily Higgins,theresa25@example.net,76,Monaco,2022-06-25,False,739
0c1dc565-290f-46b3-a1e5-1e10665a52a6,David Martinez,gwright@example.org,37,French Guiana,2023-03-10,True,401
4ab073f0-5d1c-4c9a-a657-dc17cdf30f37,Sharon Barnes,lisapeck@example.net,78,Germany,2024-04-11,True,516
7a2245f6-3dfa-4d15-9ce3-f4429b4d7fca,Christopher Ferrell,tjimenez@example.com,34,Angola,2023-09-14,True,460
b25ebe02-f3d0-421d-a5a7-7c15e9af7bca,James Bryant,jasongomez@example.org,33,Finland,2020-12-21,True,460
740f8288-58be-4556-971e-785c540fede6,Stephen Pena MD,booneryan@example.com,18,Saint Lucia,2022-04-16,False,781
96897a85-a5bd-4789-a03f-965627cd36ff,Jamie Williams,hudsonjames@example.net,36,France,2020-03-07,True,595
e62e951f-afe0-4f38-a496-558d73bcfa33,Jonathan Duran,marcia99@example.org,63,Brunei Darussalam,2021-08-02,False,372
35add7ee-6a32-4516-b648-064f3e5eaef3,Jennifer Norton,angela52@example.org,61,Netherlands,2021-04-23,False,502
0465c2b3-5888-4323-823d-e8a617c77b06,Kathryn Williams,jenniferbrock@example.net,45,Korea,2020-08-23,True,452
c99eed4d-cc6e-4144-bac0-0870b88ccd77,Steven Taylor,francisco94@example.net,76,Guadeloupe,2021-06-28,True,373
f020ebdf-f13d-4822-9f78-7212eb1329e8,Katrina Burns,thomas05@example.com,21,Peru,2020-12-05,False,595
d5eca4c9-b290-4796-828b-0e5887a86170,Jason Parker,carlsonjoseph@example.net,46,Slovenia,2020-09-11,False,611
e2766132-484b-4078-86cd-bd2b147b2807,Laura Perez,silvageorge@example.net,62,Saint Helena,2022-04-04,False,812
82dcd699-685b-4aa1-9a25-6aa9a6c841fc,Sarah Hernandez,anthonyvaughan@example.org,52,Comoros,2022-10-08,False,382
4eb9a396-cc39-478b-9c62-7b6c53ca0c20,Erik Hernandez,roberthampton@example.com,56,Tunisia,2020-03-22,False,630
7341c6b6-9f2d-4afc-b595-aa2e5723f76c,Monica Thornton,annbolton@example.com,56,Malta,2021-05-27,True,393
f3a30dae-9670-46aa-b8cd-cf7056e00c53,Tyler Stevens,amy49@example.com,32,Congo,2023-10-12,True,575
c10fbe42-c616-4e13-b118-8c3e96bbdc3a,Diana Evans,kellie37@example.com,54,Lesotho,2020-03-23,True,781
4186b3c4-e87c-4d14-91f2-b829eba3bec0,Timothy Pope,keith98@example.com,51,Ukraine,2023-08-27,False,584
e45337a6-38fd-4cd1-8c0a-fbb38ab5ed8c,Sabrina Blevins,kellyroberts@example.net,29,Belgium,2023-04-13,False,803
5b38529e-ef16-4d7d-b627-fb08e8c61386,Jeremy Scott,ilewis@example.com,80,Venezuela,2020-07-05,False,656
2860b679-4a71-49a5-9441-1bfcc2b04db0,Denise Rodriguez,johnsantiago@example.net,44,Czech Republic,2021-11-13,False,407
8968ea80-4ec4-41e0-8d72-426418e106c0,Amy Gutierrez,xgarcia@example.org,72,Albania,2020-11-25,False,721
c6d69bb9-f396-4c0b-b634-62d101cb3428,Vanessa Moore,mwoods@example.com,62,Gibraltar,2022-10-11,False,710
a757deed-8a4f-4589-9622-99340ba32279,Anthony Mack,amandasharp@example.org,70,United States Minor Outlying Islands,2024-04-06,True,765
c9e91cf2-7ec6-4ae6-89c3-2ca2bd062934,Jennifer Monroe,osbornrandy@example.com,23,Colombia,2021-10-06,False,631
52647b61-d5b0-40da-b728-5d4cd3123c2f,Tonya Howe,smithashley@example.org,25,Vanuatu,2024-05-01,False,826
9b132ec8-a0a4-476f-9ef8-6bad7f33bd47,Mrs. Virginia Daniels,ismall@example.net,70,Lao People's Democratic Republic,2020-01-03,False,723
969f6f95-f822-45d4-a5b5-ed470a3a2b6c,Robert Rivera,twong@example.org,21,American Samoa,2021-01-19,False,810
3c8e998b-4db3-4b68-b59a-90d192ff80b8,Rachel Bradley,gregorychase@example.com,58,Sweden,2022-06-24,True,508
11156784-20c2-49a2-b816-7babf4ed7ee6,Garrett Morales,lopezdonald@example.com,35,Vietnam,2023-01-29,True,594
16c53655-24cd-410c-92e5-5e08729c592e,Dean Young,stephanie49@example.net,46,Montserrat,2024-12-08,False,424
e8220f98-4c09-437e-b737-ff406dea9e8c,Matthew Schwartz,contrerassteven@example.org,19,Iraq,2023-07-14,True,462
6425a8ba-841a-4cf5-a9b5-e5898a6152a0,Tammy Barron,hannah45@example.net,37,Cyprus,2023-02-02,True,717
6edfc127-26c0-4dde-999f-53cc24d979b3,Casey Hernandez,robert87@example.net,23,Spain,2021-04-05,True,772
44457217-6a0c-460c-be2e-8330d5ddb9e6,Colleen Wright,foxallison@example.com,78,Belarus,2020-08-28,True,810
7f362a13-a24a-4bab-ae09-b5de8de8a29e,Ashley Poole,ashleyhernandez@example.com,77,Timor-Leste,2024-01-07,False,821
d6f6db17-351b-43fc-b02e-063b1f2d17ff,Audrey Harris,gdavis@example.com,63,Sudan,2021-07-13,False,794
2c7984ee-78e1-4126-8186-e85aa7ebbca9,Carlos Perry,hansenemily@example.com,80,Saint Kitts and Nevis,2022-08-25,True,767
68943162-0968-46e8-a2cd-864b03d45fe2,David Smith,bethwilliams@example.com,53,Reunion,2020-10-23,False,495
c332a119-fab4-495d-80f7-0b5fdda3c2d9,Zachary Michael,andersenthomas@example.com,76,Ireland,2023-05-12,True,371
9baa112c-4743-40de-b815-6544a00fc49f,Chad May,ybrooks@example.com,35,Trinidad and Tobago,2024-05-01,False,648
b42c6149-f9e2-4420-bd2d-ebe5eaff2c9c,Jamie Miller,desireebailey@example.org,77,Mauritania,2024-06-01,False,302
76c27ae0-c7a3-4c73-8c44-93fc1547c70b,Cameron Irwin,avilatiffany@example.com,36,Peru,2024-01-26,False,801
bc561534-2517-43bb-a62d-d372ee3c2541,Jessica Gray,johnreed@example.com,73,Comoros,2020-10-31,False,795
49f27953-cf4f-406f-b109-023d4d7fb60b,Molly Rodriguez,bmendez@example.org,40,Costa Rica,2021-11-11,False,766
734356d0-fb6e-49ac-af0c-fdb083c90273,Kirk Griffin,sanchezbradley@example.com,77,Djibouti,2021-10-21,True,544
b3b4e56f-5b3b-4b7e-9897-3b351e696760,Nicole Parsons,williamroberts@example.net,54,Morocco,2022-02-23,True,720
fba9b95f-87b7-488a-af63-783eb2dc9650,Kyle Chambers,joel28@example.org,20,Isle of Man,2021-10-13,False,690
3c919f73-592e-47e6-8892-2b7539e686f4,Antonio Fry,conniesimmons@example.com,42,Australia,2023-09-21,True,807
75ce5f4d-e3aa-4f58-b16d-8a592f0fae9d,Teresa Powers,heather62@example.com,79,Honduras,2020-03-16,True,814
30f21eac-21dc-4130-b6dc-1a67e1858cf4,Joshua Allen,kevinzimmerman@example.com,79,United States Virgin Islands,2023-04-23,False,402
555c49d6-1cf2-42b0-adaf-67abef8c96ef,Jason Butler,paulscott@example.com,73,Oman,2024-09-26,False,402
0e3764a6-3349-47ce-8b03-54692214bfc7,Jerry Watson,brettbennett@example.net,51,Netherlands,2022-07-24,True,447
cb2b7341-3d11-4c35-aa7b-554eedf81b2a,Benjamin Ballard,timothybooth@example.com,44,Gabon,2024-11-18,True,376
e590600c-dcef-4873-a6b2-36b1bf2854e6,Alexis Giles,burgesskaren@example.org,48,Qatar,2024-05-19,False,646
5ba53eae-b4c5-4d92-8a0e-fc6311013609,Christine Herman,kimberly67@example.net,57,Pakistan,2023-11-19,False,382
cb89a5b4-fda5-44bc-873d-91c49954a350,Dennis Hunt,zowens@example.net,72,Latvia,2021-11-03,False,624
6c0b95e9-9755-4885-923d-df2fe4074518,Erica Harris,robert93@example.net,58,Cameroon,2024-01-11,False,336
9f8113be-b56f-41ea-b479-bd467e7082e8,Juan Silva,mphillips@example.com,57,Denmark,2020-05-20,True,594
dd922cc4-c1c1-4a1d-9237-b2dc91fc979d,Roy Porter,jonathan77@example.com,32,Chile,2024-03-09,True,744
4f132e2f-e57c-4f10-88f0-9ed9db545a06,Heather Taylor,iwhite@example.net,80,Bahamas,2020-07-20,True,754
14b79db6-6f31-45ef-9682-1e6dfaa4bcf2,Sara Jones,duranrobert@example.net,28,Djibouti,2023-11-22,False,329
93642f34-9e90-46f2-ae93-655cd6b50d2c,Chris Robinson,nbrooks@example.net,20,Papua New Guinea,2021-10-26,True,600
87ac428a-c0ec-456d-9d8f-728164e25646,Susan Hopkins,smithandrea@example.org,40,Andorra,2022-02-06,False,449
d21bdfa8-e680-4963-91b4-9536d55c77f1,Denise Madden,shawheidi@example.com,33,Sri Lanka,2022-12-23,False,484
8cf9d72d-8de6-477f-9b02-56dd2979fbff,Cassie Hull,johnharvey@example.com,28,Suriname,2020-12-24,True,691
edab3e05-e767-42bc-a24c-a3ab685e921a,Robert Miller,pstevens@example.net,57,Czech Republic,2023-10-31,True,809
b1d54e0e-ae0c-48ee-9d8b-8535a2f91f98,Ronald Miller,davisnicholas@example.net,76,Lebanon,2023-04-09,True,537
6bdb6397-1758-4988-9e2d-5a67bac7dd4f,Adam Jackson,pbruce@example.com,47,Mongolia,2023-07-30,False,770
cb7258b3-dffd-42aa-a89c-0f90dcfd482b,Valerie Jacobson,hallrachel@example.net,34,Tuvalu,2023-09-27,True,776
7cdc691a-f4f3-419b-b688-c0e7cccc28b7,Denise Glass,rachel90@example.org,75,Vanuatu,2021-08-12,True,375
7bbca472-4180-49ac-88e4-362da0b916db,Alexis Clark,karenmarquez@example.com,46,Vanuatu,2021-12-08,False,734
9f11309f-fd35-40f1-bd8c-43d02a715025,Christopher Allen,irhodes@example.com,62,Hungary,2021-05-27,False,609
03ebcd9b-6972-4f4d-9ceb-6949f5a646ea,Brenda Hinton,masonterri@example.org,30,Bolivia,2022-02-26,False,409
579c1060-ff34-4aba-a0a2-f790714d6421,Ryan Peterson,unovak@example.org,33,North Macedonia,2022-02-20,False,602
d164107a-10b8-4f85-b225-7e076076d156,Willie Henry,angela66@example.org,62,Pitcairn Islands,2021-08-27,True,705
656340b8-6535-4b59-99c9-55802e37c49b,Jamie Barton,lauren11@example.com,35,Cape Verde,2020-01-17,True,808
7a43fcd9-9de0-4531-b13f-0ef64c4d80f0,Richard Moore,gstewart@example.org,71,Albania,2021-08-09,True,660
b4805e1e-ca98-4cb3-9222-f270631ced69,Jill Juarez,andersonjacob@example.com,32,Moldova,2023-07-27,True,556
cea908c5-bc89-4e64-8e6f-a491cb9e3a57,Jennifer Johnson,angela99@example.com,61,Tonga,2024-03-27,True,399
2196c3dc-c7ec-4cc4-8f41-ffd0cd583639,Edgar Hughes,hardyanita@example.org,75,Montserrat,2023-07-09,True,616
0deaaa86-096d-40e3-9ba0-210ad67a4979,Melissa Jackson,kevin72@example.org,68,Chad,2022-06-21,True,673
10341788-9764-4cb0-9364-4718f4680301,Jason Washington,wardsheryl@example.net,64,Niue,2020-09-26,True,602
5fdf576b-e6dc-4d93-9662-4de3a164c93a,Luis Ellis Jr.,rushmartin@example.net,38,Hong Kong,2024-03-10,False,479
ad69f8c2-7d77-4e16-a6e8-8c203e5b72ce,Erin Cook,kevinmorrison@example.net,30,Cook Islands,2020-09-27,False,843
955475b2-e23e-40e0-bd9c-be9d579e55ca,Christopher Sanders,kelly79@example.org,50,Greece,2021-07-12,True,563
f0831682-bf61-4bc4-ac44-87fc56e2668f,Robert Long,frederickjames@example.net,76,Cocos (Keeling) Islands,2024-08-15,False,602
4e7bec8a-5c5a-4259-a3af-776967d1182c,Krista Benton,nhahn@example.com,65,South Georgia and the South Sandwich Islands,2024-11-17,False,417
61b65915-2da6-4b6d-910b-8b18e18763fa,Michael Fuentes,ichambers@example.net,47,Gabon,2020-06-03,True,531
d6f649d4-d4d1-416e-815b-d3fd2ba5d6db,Matthew Espinoza,mjones@example.com,73,Myanmar,2023-10-17,False,674
5dd35c84-3fb6-4ba7-b1df-a2929be5ce34,Jonathon Knapp,ystephens@example.com,23,Reunion,2024-06-07,False,314
e3a327e8-6565-4ab5-b235-753391b65778,Kimberly Little,rodriguezjohn@example.net,34,Guinea,2023-01-03,True,765
4ce21ec6-2abf-450e-bed1-64050c52ab88,Lonnie Hart,vrasmussen@example.com,41,Botswana,2023-10-09,False,690
ce80434c-196f-4b49-b332-238698d2468c,David Dixon,seanmyers@example.net,70,Namibia,2023-07-31,False,410
71563e9d-b9b2-406c-bf0d-6fe7be71bb12,Brittany Cuevas,agarcia@example.org,61,Brazil,2021-04-23,False,325
f348edce-d1aa-48ae-8820-3c957724db90,Monica Bailey,stanley38@example.com,57,Guernsey,2024-12-15,False,526
70fa67c5-4f40-4fbe-a9c6-dcacdd410fef,Jeffrey Horton,carlos01@example.org,59,Thailand,2020-05-09,False,609
e572cede-791c-4e4c-b523-12d1fcbb3338,Brian Marsh,zacharyarnold@example.com,59,Monaco,2022-04-16,True,443
f0637873-393d-48cd-87a4-9da9171353cd,Joel Salinas,jacobsandoval@example.com,20,Antarctica (the territory South of 60 deg S),2020-03-17,False,804
cc077054-bb54-4eca-830f-903173690df8,Sonya Cole,tprice@example.org,25,Costa Rica,2020-07-18,True,850
7b3f38c2-be1b-4b3c-8d00-2910dc9b19ff,Michael Flynn,lloydamanda@example.com,26,Greece,2022-03-06,False,679
89305798-43fd-4a76-b302-09adb6527f49,Brian Lambert,orose@example.com,60,Nepal,2024-03-01,False,458
c1c8fb7c-b23a-4697-9257-c583288a8d1d,James Wilson,megan92@example.net,74,Romania,2022-04-29,True,801
76f86dec-f8f1-4000-afc5-1f7cb8874621,Tamara Lawrence,lawrenceallen@example.org,57,Cocos (Keeling) Islands,2022-04-15,False,333
cd30b80f-775c-4b6f-b1ae-b741c61da078,Charles Price,baileyhenderson@example.com,62,North Macedonia,2022-01-28,True,754
e5e2012a-791e-4e49-9eb8-6a50c385a62f,Tamara Arias,angelaburns@example.org,46,Colombia,2021-04-28,False,401
8a559a03-617f-4c49-8688-272bfc88200d,Jerry Brown,stephanie72@example.org,80,Suriname,2023-11-05,False,667
3e05e3e4-4d64-47bd-b245-e0f5ec908712,Justin Delgado,acohen@example.net,21,Tajikistan,2022-03-26,False,494
fc149160-5c9b-4c94-a09b-f35126bb5569,Christopher Cunningham,kellyhill@example.net,79,France,2020-09-07,False,393
30696716-cfbe-4688-92b4-edbe9b9ca283,Jim Newton,hdunn@example.net,60,Brazil,2021-03-10,True,351
8ac8048d-8013-4548-b91a-b3661b57c539,Joshua Ritter,wolfscott@example.org,68,Jamaica,2021-11-14,True,428
c2f6c08a-9a42-42b9-a54b-1c242ca6b64b,Ronald Potter,nancy07@example.com,68,Guernsey,2023-03-02,True,370
49efe384-852e-4b3a-a067-fd5bfab28ca3,Angie Grimes,rowejoel@example.net,71,Namibia,2024-04-16,True,521
adcc071c-ee17-47dc-b202-c2d369d4e3b0,Shannon Bishop,imartin@example.org,70,Suriname,2024-11-16,True,636
6afd79d6-af17-48d2-9be8-ef0e42d8a545,Anthony Bell,candice25@example.net,67,French Guiana,2020-10-29,True,583
a735fe92-d044-4861-a911-658dc2bf0503,Derek Hodge,taylorkaren@example.com,72,Uruguay,2020-10-23,True,556
891f0fcd-447d-4063-9353-a76bbb7b583f,Donald Rios,johndawson@example.org,69,Senegal,2020-12-23,True,326
262e3e17-8d3a-4a7e-a42c-c5e785c42f10,Jenna Thomas,courtney67@example.org,26,North Macedonia,2020-01-31,False,543
e4b7de68-6048-4aa0-913f-ee0d6d4c1963,Patricia Powell,heather57@example.com,55,Greece,2021-10-25,True,478
2459ce3a-4fa9-44ef-951b-491b01e9ceff,Sheila Boone,simonstephen@example.net,34,Qatar,2020-04-17,True,731
514f2d1b-065b-4374-a330-8880647b5b25,Arthur Ferguson,tammysummers@example.com,51,Ethiopia,2020-08-20,True,787
49a3978c-a75e-4046-9f37-535bd30c8d65,Drew Kelley,ashleewashington@example.com,46,Uganda,2024-05-12,False,825
b2e0106e-3e61-4059-990f-ad18ad976730,Amber Garcia,ksmith@example.com,55,Korea,2020-08-11,False,815
08536c9f-244f-405a-ba78-d6abcf616248,Tyler Harris,nicoleturner@example.com,32,Bermuda,2023-06-13,True,833
11a71880-428a-413d-bdd1-281d2440360a,Danielle Watson,brettgarrett@example.net,37,Reunion,2022-07-27,True,362
61acd9fe-c12b-4f74-beed-0bca7f608f6f,Jessica Davis,smiththomas@example.org,48,Nauru,2024-10-01,False,736
f8a11800-a32a-48c6-80a2-4b780f901886,Michael Smith,lisa62@example.com,61,Barbados,2020-08-09,False,754
cb2dd961-ac7c-4b37-af55-cb6c083d4de3,Brandon Shaffer,edwardsnicole@example.org,22,Hong Kong,2020-06-14,False,451
40b3c4c6-cfce-4a24-92b4-c47e992e2056,Nicole Anderson,caseyelliott@example.net,22,Pakistan,2020-09-15,False,632
c86326ba-9361-4b36-9c7b-c90780b90626,Gregory Lewis,samanthajensen@example.com,42,Tokelau,2023-05-08,False,764
ec8b8c2c-83e8-41d5-b4d0-98658ee6dcc1,Steven Taylor,lawrencepatrick@example.com,50,Germany,2023-05-24,False,401
7d9eae5d-16f8-4215-bede-9da4c19a6394,Danielle Newman,angelagreene@example.net,68,Finland,2023-12-08,True,520
79cda6b4-0abe-4ba7-bcdb-ae14b37ce263,Melissa Abbott,jamie98@example.org,45,San Marino,2022-07-13,True,723
66d2d7f6-1a2a-4c65-94f2-662a5491e6c1,Matthew Bowers,troyrodriguez@example.com,39,Northern Mariana Islands,2024-08-21,False,708
2fb355bc-9cb8-4dc7-95df-8ef14754077f,Kelsey Levine,sarah26@example.net,44,Italy,2024-02-03,True,620
9235dcd5-2e93-4e82-a642-b8e03e9e0fad,Michael Farmer,smithcarlos@example.com,45,Cuba,2021-10-02,False,683
139fbb2a-ee7e-43c8-a3ed-ddeef2f83df5,Antonio Mccormick,courtney86@example.com,79,Reunion,2020-11-08,False,368
f32cd4a1-4c2b-4799-abc9-18426d2ac937,Martin Medina,joshuacollins@example.net,23,Uruguay,2024-08-30,True,395
3e2521c7-1b40-40da-8d06-45a7383175e9,Robert Herrera,wwillis@example.net,45,Pitcairn Islands,2020-07-16,False,433
561ed658-7484-4e44-b028-f687afa0fbed,Emily Kim,brianmiller@example.com,53,Brazil,2020-05-02,False,425
581e473b-43cc-4965-9af9-7b3e26088f46,Lee Parker,davidzimmerman@example.net,44,Algeria,2021-12-25,False,352
9ea3e019-6308-44ac-884e-9dcf9ee693aa,Troy Mills,gary24@example.net,79,Turks and Caicos Islands,2021-08-12,False,660
c2fbd82c-25cd-46fa-aa22-6f591dec9391,Steven Rogers,enelson@example.com,24,Rwanda,2023-03-29,True,458
bb181d69-4613-4b66-b137-b744c8b321ae,Lori Crawford,brian92@example.com,60,Cayman Islands,2022-09-14,True,410
3b03c8f1-d6fd-4c2d-bd5d-a31bff27e06c,Brian Berry,perezwilliam@example.org,40,Togo,2024-09-27,False,417
2928368f-e35b-428e-b86a-04c0aa10189b,Dana Ruiz,lmora@example.org,66,Micronesia,2021-07-24,True,739
bbaab513-0ecf-4075-80f5-061e6aa5cfc7,Michelle Rios,marcbutler@example.net,72,Ghana,2023-02-22,True,573
796700a8-2529-4d32-8ead-a33e4cdc0449,Blake Watson,whitelinda@example.org,19,Zimbabwe,2021-01-04,False,616
ffbde8ac-0de6-43c3-8c12-7edd5ae13e53,Shawn Cline,mark87@example.org,76,Heard Island and McDonald Islands,2021-11-26,False,306
0b247b8b-fc8a-4923-bbd8-a0e2bafa4965,Justin Torres,stevenvargas@example.com,29,Sierra Leone,2024-11-16,True,710
b3ff3cb7-0d96-44d4-9c6d-96b9e09fc242,Morgan Payne,edwardrandolph@example.org,22,Djibouti,2020-10-17,True,393
8a79a7ad-6b47-424a-8902-9beded6070ea,Makayla Steele,tapiaaaron@example.net,65,Honduras,2022-12-22,True,685
03e01d32-f4e4-4264-93ea-efbcdee179c3,Monica Garcia,robertwoodward@example.org,44,Rwanda,2022-07-18,False,461
07e49f88-d6c7-4cc7-8aef-91fa49f8a6cb,Andrew Hall,xhaynes@example.com,41,San Marino,2021-09-30,False,386
254fae50-f434-4be8-86bd-ef809f3a19a5,Brendan Anderson,kjones@example.org,74,Jordan,2020-04-17,True,461
177b8c94-9243-4560-a9e7-16b17408af4e,Bianca Carter,sara65@example.com,66,Korea,2023-06-19,True,383
1683fc99-c9da-4ef4-a7a4-5289b058deb2,Benjamin Harris,moorefrank@example.com,35,Germany,2022-06-26,False,797
f9f4d88e-add0-4769-b002-e660ab5ca958,Joshua Oconnell,shannonford@example.org,56,Bermuda,2022-06-24,False,579
f9e10721-2989-4ea9-99a6-50625b8c662a,Michael Mckenzie,lewismelissa@example.org,31,Bermuda,2024-03-26,True,653
06f4721e-6222-4a47-a854-9ac4973e9748,Tracy Foster,byrdjorge@example.org,45,Antarctica (the territory South of 60 deg S),2020-08-15,False,798
6736d457-aeb2-47ec-85c2-e7e0b55c8793,Sarah Hawkins,codygarcia@example.org,51,British Virgin Islands,2023-09-28,False,346
3794aef6-40d3-4cb2-864c-ab3297386e4e,Ronald Haas,jamesmorales@example.net,32,Norfolk Island,2022-03-20,True,307
39b2bad8-08dd-422a-afe3-b1ec4619e6bd,Angela Willis,johnsoncaleb@example.net,31,Kenya,2021-09-09,True,440
8e6e8195-beb5-46a8-8486-1bf0fd7bf411,Anna Boone,david70@example.org,66,Uzbekistan,2021-06-07,False,635
ea0ff9fb-4227-4f4a-9a3d-665629779072,Samantha Foster,reyesronald@example.com,25,Croatia,2020-01-16,False,740
f78f19d8-b2f9-44b2-ae3c-c0680101f1ce,Denise Griffin,austinharvey@example.org,29,Oman,2020-09-21,False,845
d1ea9ab9-9fca-426e-a118-a5d2d0f34a09,Jason Pierce,millerpatrick@example.com,63,Cook Islands,2021-04-16,False,373
e62f490c-fffa-4585-abdd-b535c3cb4483,Rebecca Wright,mayokimberly@example.com,43,Lesotho,2024-10-30,True,746
cf1af172-35de-40a6-b2fd-79a832b6ce98,Kari Durham,paul20@example.com,19,Nepal,2022-07-30,True,620
600052ec-51c4-4744-8ace-e82a5abd0898,Steven Osborne,stokesthomas@example.com,54,Seychelles,2022-05-29,False,727
25878252-cea5-44b5-9e83-76e8bce53276,Crystal Moore,dianeadams@example.net,36,Azerbaijan,2020-08-23,False,321
22430a86-0c4e-4fbf-a523-b778be91b672,Theresa Johnston,lkelly@example.org,79,Dominica,2021-10-27,True,771
bac3cd41-fcf5-483f-842d-f181a110e411,Renee Wolfe,warnermichael@example.net,71,Mongolia,2023-11-13,False,390
55312b8b-98cb-4c51-8192-7d5d6d20a5e4,Travis Copeland,lweaver@example.com,45,Argentina,2024-09-25,True,549
78a96c80-905f-40ad-80e1-711549a03a54,David Robinson,nsmith@example.org,45,Sri Lanka,2023-04-21,False,836
1fe7d2e6-eabd-4224-bcae-5074840c481b,Mitchell Sellers,brian29@example.net,23,United States Virgin Islands,2022-03-21,False,647
72908703-c543-4554-a097-f87c5f725614,Brian Fox,susan56@example.net,32,Bolivia,2021-11-13,True,378
2a88a48b-c94b-4b9c-a82a-f753a4796544,Frank Daugherty,fconner@example.net,50,Ghana,2023-07-20,True,843
0b4056e9-e19f-49b4-8032-4b9c7fa1220a,Wayne Steele,jeffrey92@example.com,50,Gambia,2021-02-01,False,659
30c7449e-78bd-4509-89c1-366c94962f3b,Elizabeth Thompson,rushstacy@example.com,64,Thailand,2024-08-04,True,541
0690c181-8fa1-4244-8463-c1c075de7eb9,Traci Johnson DDS,daniellegarcia@example.com,24,Cambodia,2020-10-26,False,502
46bb657a-4a38-4c3d-aa1b-2bbc3fcb1ab9,Blake Reed,gary15@example.com,29,Algeria,2023-05-18,True,377
a415173e-1e16-4255-acca-bd3647d7ca2b,David Jones,kristin00@example.com,29,Kazakhstan,2024-05-01,False,775
a39723d4-5191-471a-aebd-dada0439e191,Tracy Wilkerson,wmacias@example.net,66,Honduras,2023-02-28,False,630
471b35fb-bbaa-4bfe-a9d5-ac2f67b3b1c5,John Shields,franciscojones@example.org,73,French Polynesia,2023-07-08,False,454
65b19341-d58e-4596-8042-c19199187934,Dean Garcia,george62@example.net,46,Belarus,2020-05-19,False,752
4dbd42a6-c890-4d3a-a6e9-53dd5b495c9a,Stephanie Davis,bbush@example.net,58,Chad,2021-09-12,False,357
7bbda213-096b-4e9b-848d-343e80d8de0d,Jessica Brown,jamie36@example.net,40,Micronesia,2022-11-05,True,617
01132e6e-20e1-4e7c-bcb6-d0cfb477eafd,Monica Baker,kenneth10@example.com,47,Montserrat,2022-07-14,True,358
fe8ea6ec-4dad-4c5a-92a4-5fc95ca4c2ce,Katherine Brown,pattersonkelly@example.net,41,Niue,2024-08-30,False,378
023cee58-3f72-4c70-b8dc-d25a459296aa,Christina Johnson,daniellerowland@example.com,59,Tanzania,2024-11-04,True,819
6de4f24e-733b-4a36-9171-2bd7d0a6c473,Richard Ruiz,christopher86@example.org,42,Heard Island and McDonald Islands,2022-08-05,True,760
35b83975-daf3-4971-bf57-e0750e835d79,Jaclyn Griffin,scott43@example.com,76,Mongolia,2024-07-16,True,629
15b88d8f-ea16-4a66-bec9-b44eeb16ec63,Paul Contreras,barnettlindsey@example.com,56,Saudi Arabia,2022-09-01,True,363
dad1f8b1-3c3f-4a34-873b-b3421cd5aaf4,Kristen Randall,rsheppard@example.com,46,Montserrat,2020-07-30,False,386
d1a8d70d-0113-4d8a-a81c-70ecdffc8e21,Karen Miller,shawrachel@example.net,50,Philippines,2023-08-16,True,340
e5ceacbf-b608-4e1f-af38-67996c6c5c43,Mrs. Tiffany Cole,teresastokes@example.org,33,Armenia,2023-12-20,False,749
8a3c40fe-064d-47f0-9d58-cc5c63f8bfc4,William Graham,maryscott@example.net,51,United States Virgin Islands,2022-12-06,True,672
b8aaeede-a275-4307-aa36-030f00ac6e42,Angie Hawkins,melissa87@example.org,41,Solomon Islands,2021-08-02,False,718
8de5a2cd-33cb-4fe5-9fe8-d835fbf7190f,Laurie Harrington,perryeddie@example.net,67,Myanmar,2021-11-23,True,642
d414d5e9-5399-4133-a57e-a1a25c387d52,Teresa Buckley,floydmikayla@example.com,22,Turkey,2021-11-06,True,695
2c5e7c05-4f6a-496a-8d6c-f48d7abb8fb3,James Washington,rjohnson@example.com,36,Cambodia,2021-05-31,True,641
c699ac21-3768-461c-858c-61c1446ba3bb,Melanie Morales,vpreston@example.net,23,Dominica,2023-04-08,True,658
812717b7-3e1f-4984-b221-5f85f5aea117,John Adams,andrew44@example.com,37,Tajikistan,2023-09-05,False,432
7d318030-9763-418e-b8ea-625a370263de,Michael Garcia PhD,kevinmanning@example.com,56,Ethiopia,2023-12-22,True,617
